id	proteinId	PFAM	short_name	long_name	Evalue	start	end
12901	Beaba1|9837	PF13424	TPR_12	Tetratricopeptide repeat	2.7e-08	289	353
12902	Beaba1|9837	PF13424	TPR_12	Tetratricopeptide repeat	2e-11	328	400
12903	Beaba1|9837	PF13374	TPR_10	Tetratricopeptide repeat	0.021	254	281
12904	Beaba1|9837	PF13374	TPR_10	Tetratricopeptide repeat	0.00014	332	363
12905	Beaba1|9837	PF17874	TPR_MalT	MalT-like TPR region	1.5e-08	73	188
12906	Beaba1|9837	PF13176	TPR_7	Tetratricopeptide repeat	0.00012	374	397
12907	Beaba1|9837	PF13432	TPR_16	Tetratricopeptide repeat	0.0073	253	315
12908	Beaba1|9837	PF13181	TPR_8	Tetratricopeptide repeat	0.005	330	353
12909	Beaba1|9837	PF13181	TPR_8	Tetratricopeptide repeat	0.01	375	399
12910	Beaba1|9837	PF07721	TPR_4	Tetratricopeptide repeat	0.22	288	307
12911	Beaba1|9837	PF07721	TPR_4	Tetratricopeptide repeat	0.085	331	351
12912	Beaba1|9837	PF07720	TPR_3	Tetratricopeptide repeat	0.33	375	396
12913	Beaba1|9839	PF13637	Ank_4	Ankyrin repeats (many copies)	1.5e-05	945	998
12914	Beaba1|9839	PF12796	Ank_2	Ankyrin repeats (3 copies)	9.2e-07	942	1001
12915	Beaba1|9839	PF05729	NACHT	NACHT domain	2.3e-06	486	614
12916	Beaba1|9839	PF13606	Ank_3	Ankyrin repeat	0.00034	977	1005
12917	Beaba1|9839	PF00023	Ank	Ankyrin repeat	0.0021	977	1004
12918	Beaba1|984	PF00096	zf-C2H2	Zinc finger, C2H2 type	1.2e-05	85	107
12919	Beaba1|984	PF00096	zf-C2H2	Zinc finger, C2H2 type	0.00017	113	135
12920	Beaba1|984	PF04082	Fungal_trans	Fungal specific transcription factor domain	3.1e-11	546	680
12921	Beaba1|984	PF13894	zf-C2H2_4	C2H2-type zinc finger	0.0003	113	135
12922	Beaba1|984	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.3e-05	157	190
12923	Beaba1|9842	PF05637	Glyco_transf_34	galactosyl transferase GMA12/MNN10 family	1.1e-10	99	207
12924	Beaba1|9847	PF07534	TLD	TLD	8.3e-11	93	159
12925	Beaba1|9847	PF07534	TLD	TLD	5e-13	203	274
12926	Beaba1|9848	PF02602	HEM4	Uroporphyrinogen-III synthase HemD	7.3e-36	42	305
12927	Beaba1|9849	PF04777	Evr1_Alr	Erv1 / Alr family	1.4e-29	95	186
12928	Beaba1|985	PF07690	MFS_1	Major Facilitator Superfamily	2.9e-31	78	487
12929	Beaba1|985	PF00083	Sugar_tr	Sugar (and other) transporter	3.1e-18	93	282
12930	Beaba1|9850	PF02776	TPP_enzyme_N	Thiamine pyrophosphate enzyme, N-terminal TPP binding domain	4.3e-34	14	185
12931	Beaba1|9850	PF00205	TPP_enzyme_M	Thiamine pyrophosphate enzyme, central domain	3.7e-20	211	322
12932	Beaba1|9850	PF02775	TPP_enzyme_C	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	2.9e-18	404	547
12933	Beaba1|9851	PF02926	THUMP	THUMP domain	9.2e-08	234	292
12934	Beaba1|9853	PF07093	SGT1	SGT1 protein	2.6e-75	28	340
12935	Beaba1|9854	PF08511	COQ9	COQ9	2.6e-29	155	226
12936	Beaba1|9855	PF02463	SMC_N	RecF/RecN/SMC N terminal domain	7.9e-22	123	1136
12937	Beaba1|9855	PF13476	AAA_23	AAA domain	1.3e-12	126	463
12938	Beaba1|9855	PF13175	AAA_15	AAA ATPase domain	3.4e-12	123	496
12939	Beaba1|9856	PF00501	AMP-binding	AMP-binding enzyme	3.4e-78	3058	3468
12940	Beaba1|9856	PF00109	ketoacyl-synt	Beta-ketoacyl synthase, N-terminal domain	2.4e-74	6	256
12941	Beaba1|9856	PF00668	Condensation	Condensation domain	4.7e-67	2590	3029
12942	Beaba1|9856	PF14765	PS-DH	Polyketide synthase dehydratase	6e-56	941	1240
12943	Beaba1|9856	PF08659	KR	KR domain	3e-49	2117	2290
12944	Beaba1|9856	PF00698	Acyl_transf_1	Acyl transferase domain	4.8e-46	557	874
12945	Beaba1|9856	PF07993	NAD_binding_4	Male sterility protein	9.6e-30	3702	3924
12946	Beaba1|9856	PF02801	Ketoacyl-synt_C	Beta-ketoacyl synthase, C-terminal domain	4.8e-29	266	389
12947	Beaba1|9856	PF08242	Methyltransf_12	Methyltransferase domain	1.2e-17	1421	1523
12948	Beaba1|9856	PF01370	Epimerase	NAD dependent epimerase/dehydratase family	3.1e-12	3700	3888
12949	Beaba1|9856	PF00550	PP-binding	Phosphopantetheine attachment site	6.3e-06	2414	2464
12950	Beaba1|9856	PF00550	PP-binding	Phosphopantetheine attachment site	1.6e-07	3589	3656
12951	Beaba1|9856	PF16197	KAsynt_C_assoc	Ketoacyl-synthetase C-terminal extension	9.6e-16	393	509
12952	Beaba1|9856	PF13649	Methyltransf_25	Methyltransferase domain	2.5e-12	1420	1521
12953	Beaba1|9856	PF13489	Methyltransf_23	Methyltransferase domain	1.3e-11	1402	1576
12954	Beaba1|9856	PF13847	Methyltransf_31	Methyltransferase domain	4.4e-11	1417	1529
12955	Beaba1|9856	PF08241	Methyltransf_11	Methyltransferase domain	3.2e-10	1421	1524
12956	Beaba1|9856	PF00106	adh_short	short chain dehydrogenase	1.1e-09	2118	2264
12957	Beaba1|9856	PF01073	3Beta_HSD	3-beta hydroxysteroid dehydrogenase/isomerase family	4.6e-05	3702	3925
12958	Beaba1|9857	PF12697	Abhydrolase_6	Alpha/beta hydrolase family	2e-08	176	407
12959	Beaba1|9858	PF07690	MFS_1	Major Facilitator Superfamily	8.9e-46	21	421
12960	Beaba1|9858	PF00083	Sugar_tr	Sugar (and other) transporter	1.8e-15	23	190
12961	Beaba1|9858	PF06609	TRI12	Fungal trichothecene efflux pump (TRI12)	1.2e-09	61	426
12962	Beaba1|986	PF01363	FYVE	FYVE zinc finger	1.1e-20	231	323
12963	Beaba1|986	PF13639	zf-RING_2	Ring finger domain	8.9e-07	527	568
12964	Beaba1|9860	PF03435	Sacchrp_dh_NADP	Saccharopine dehydrogenase NADP binding domain	4.6e-12	9	128
12965	Beaba1|9862	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	0.00015	21	54
12966	Beaba1|9863	PF10528	GLEYA	GLEYA domain	9.8e-26	152	239
12967	Beaba1|9864	PF05870	PA_decarbox	Phenolic acid decarboxylase (PAD)	2.7e-07	27	117
12968	Beaba1|9865	PF00350	Dynamin_N	Dynamin family	1.8e-14	226	476
12969	Beaba1|9868	PF01636	APH	Phosphotransferase enzyme family	1.8e-14	71	295
12970	Beaba1|987	PF00168	C2	C2 domain	3.3e-16	452	547
12971	Beaba1|987	PF00168	C2	C2 domain	4.8e-13	594	699
12972	Beaba1|987	PF00168	C2	C2 domain	3.5e-18	733	823
12973	Beaba1|987	PF00168	C2	C2 domain	5.9e-24	1081	1183
12974	Beaba1|987	PF00168	C2	C2 domain	5.3e-06	1348	1423
12975	Beaba1|9870	PF16275	SF1-HH	Splicing factor 1 helix-hairpin domain	1.5e-43	60	169
12976	Beaba1|9870	PF00098	zf-CCHC	Zinc knuckle	5.8e-05	298	314
12977	Beaba1|9870	PF00098	zf-CCHC	Zinc knuckle	1.3e-05	323	338
12978	Beaba1|9870	PF00013	KH_1	KH domain	3.2e-07	189	260
12979	Beaba1|9870	PF13917	zf-CCHC_3	Zinc knuckle	0.00048	295	319
12980	Beaba1|9871	PF04389	Peptidase_M28	Peptidase family M28	4.7e-34	184	356
12981	Beaba1|9873	PF00730	HhH-GPD	HhH-GPD superfamily base excision DNA repair protein	3.9e-19	172	317
12982	Beaba1|9873	PF00633	HHH	Helix-hairpin-helix motif	2e-06	249	275
12983	Beaba1|9874	PF03946	Ribosomal_L11_N	Ribosomal protein L11, N-terminal domain	2.2e-25	9	70
12984	Beaba1|9874	PF00298	Ribosomal_L11	Ribosomal protein L11, RNA binding domain	8e-25	75	153
12985	Beaba1|9875	PF13578	Methyltransf_24	Methyltransferase domain	1.1e-16	88	195
12986	Beaba1|9875	PF01596	Methyltransf_3	O-methyltransferase	1.2e-08	56	196
12987	Beaba1|9876	PF07690	MFS_1	Major Facilitator Superfamily	3.3e-22	57	363
12988	Beaba1|9877	PF11807	DUF3328	Domain of unknown function (DUF3328)	2.6e-25	35	237
12989	Beaba1|9879	PF11807	DUF3328	Domain of unknown function (DUF3328)	2.5e-22	121	217
12990	Beaba1|988	PF00227	Proteasome	Proteasome subunit	1e-45	67	250
12991	Beaba1|9880	PF11807	DUF3328	Domain of unknown function (DUF3328)	6.4e-43	40	249
12992	Beaba1|9881	PF00891	Methyltransf_2	O-methyltransferase domain	1.2e-26	230	374
12993	Beaba1|9883	PF17903	KH_8	Krr1 KH1 domain	2.5e-30	38	118
12994	Beaba1|9885	PF00107	ADH_zinc_N	Zinc-binding dehydrogenase	1.7e-13	186	315
12995	Beaba1|9885	PF13602	ADH_zinc_N_2	Zinc-binding dehydrogenase	9.5e-07	247	354
12996	Beaba1|9886	PF04143	Sulf_transp	Sulphur transport	3.7e-28	19	323
12997	Beaba1|9887	PF01042	Ribonuc_L-PSP	Endoribonuclease L-PSP	2.5e-23	17	124
12998	Beaba1|9888	PF09424	YqeY	Yqey-like protein	2.1e-24	50	197
12999	Beaba1|9889	PF08442	ATP-grasp_2	ATP-grasp domain	4e-77	36	242
13000	Beaba1|9889	PF00549	Ligase_CoA	CoA-ligase	1.1e-26	302	421
13001	Beaba1|9889	PF13549	ATP-grasp_5	ATP-grasp domain	1.4e-07	33	255
13002	Beaba1|989	PF00814	Peptidase_M22	Glycoprotease family	2e-38	67	429
13003	Beaba1|9890	PF00999	Na_H_Exchanger	Sodium/hydrogen exchanger family	4.5e-28	45	388
13004	Beaba1|9892	PF08030	NAD_binding_6	Ferric reductase NAD binding domain	1.7e-09	261	341
13005	Beaba1|9892	PF08022	FAD_binding_8	FAD-binding domain	8.5e-08	170	235
13006	Beaba1|9896	PF05729	NACHT	NACHT domain	6.7e-10	403	570
13007	Beaba1|9900	PF12796	Ank_2	Ankyrin repeats (3 copies)	7e-08	21	53
13008	Beaba1|9900	PF12796	Ank_2	Ankyrin repeats (3 copies)	8.3e-15	57	115
13009	Beaba1|9900	PF12796	Ank_2	Ankyrin repeats (3 copies)	2.3e-09	122	184
13010	Beaba1|9900	PF13637	Ank_4	Ankyrin repeats (many copies)	1.3e-12	26	78
13011	Beaba1|9900	PF13637	Ank_4	Ankyrin repeats (many copies)	3.5e-09	65	110
13012	Beaba1|9900	PF13637	Ank_4	Ankyrin repeats (many copies)	1.4e-06	92	141
13013	Beaba1|9900	PF00023	Ank	Ankyrin repeat	1.3e-07	24	52
13014	Beaba1|9900	PF00023	Ank	Ankyrin repeat	0.00021	59	89
13015	Beaba1|9900	PF00023	Ank	Ankyrin repeat	0.00017	90	119
13016	Beaba1|9900	PF13606	Ank_3	Ankyrin repeat	1.6e-05	24	51
13017	Beaba1|9900	PF13606	Ank_3	Ankyrin repeat	0.0029	90	114
13018	Beaba1|9900	PF13857	Ank_5	Ankyrin repeats (many copies)	3.9e-06	24	62
13019	Beaba1|9900	PF13857	Ank_5	Ankyrin repeats (many copies)	4.8e-08	56	96
13020	Beaba1|9901	PF13646	HEAT_2	HEAT repeats	3.9e-11	891	975
13021	Beaba1|9901	PF13646	HEAT_2	HEAT repeats	5e-10	989	1074
13022	Beaba1|9901	PF05729	NACHT	NACHT domain	1.2e-15	414	577
13023	Beaba1|9901	PF17776	NLRC4_HD2	NLRC4 helical domain HD2	9.1e-07	738	807
13024	Beaba1|9901	PF12765	Cohesin_HEAT	HEAT repeat associated with sister chromatid cohesion	0.0047	919	942
13025	Beaba1|9903	PF00646	F-box	F-box domain	0.00072	105	136
13026	Beaba1|2802	PF04082	Fungal_trans	Fungal specific transcription factor domain	1.5e-10	362	452
13027	Beaba1|2802	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	1.9e-07	104	134
13028	Beaba1|2803	PF01557	FAA_hydrolase	Fumarylacetoacetate (FAA) hydrolase family	2.9e-58	131	422
13029	Beaba1|2803	PF09298	FAA_hydrolase_N	Fumarylacetoacetase N-terminal	1.8e-31	19	125
13030	Beaba1|2804	PF08164	TRAUB	Apoptosis-antagonizing transcription factor, C-terminal	3.8e-30	428	511
13031	Beaba1|2804	PF13339	AATF-Che1	Apoptosis antagonizing transcription factor	8.9e-27	243	362
13032	Beaba1|2805	PF10609	ParA	NUBPL iron-transfer P-loop NTPase	1.3e-95	44	287
13033	Beaba1|2805	PF01656	CbiA	CobQ/CobB/MinD/ParA nucleotide binding domain	7.7e-10	48	265
13034	Beaba1|2805	PF13614	AAA_31	AAA domain	2.3e-07	46	83
13035	Beaba1|2808	PF03109	ABC1	ABC1 family	8.8e-07	233	262
13036	Beaba1|2808	PF03109	ABC1	ABC1 family	6.6e-13	302	382
13037	Beaba1|2809	PF01265	Cyto_heme_lyase	Cytochrome c/c1 heme lyase	4.4e-122	1	309
13038	Beaba1|281	PF00190	Cupin_1	Cupin	4.1e-10	65	201
13039	Beaba1|2811	PF00144	Beta-lactamase	Beta-lactamase	1.7e-44	35	375
13040	Beaba1|2812	PF09073	BUD22	BUD22	9.8e-100	17	473
13041	Beaba1|2813	PF00153	Mito_carr	Mitochondrial carrier protein	6.8e-16	44	126
13042	Beaba1|2813	PF00153	Mito_carr	Mitochondrial carrier protein	3.7e-14	140	232
13043	Beaba1|2813	PF00153	Mito_carr	Mitochondrial carrier protein	2.7e-18	241	324
13044	Beaba1|2814	PF03835	Rad4	Rad4 transglutaminase-like domain	3e-29	417	531
13045	Beaba1|2814	PF10405	BHD_3	Rad4 beta-hairpin domain 3	4.5e-27	668	740
13046	Beaba1|2814	PF10403	BHD_1	Rad4 beta-hairpin domain 1	2.5e-21	537	592
13047	Beaba1|2814	PF10404	BHD_2	Rad4 beta-hairpin domain 2	8.8e-19	596	660
13048	Beaba1|2815	PF00005	ABC_tran	ABC transporter	7.5e-19	507	638
13049	Beaba1|2815	PF00005	ABC_tran	ABC transporter	3.5e-26	1307	1449
13050	Beaba1|2815	PF12698	ABC2_membrane_3	ABC-2 family transporter protein	4.5e-10	208	438
13051	Beaba1|2815	PF12698	ABC2_membrane_3	ABC-2 family transporter protein	2.8e-17	986	1244
13052	Beaba1|2815	PF13304	AAA_21	AAA domain, putative AbiEii toxin, Type IV TA system	1.4e-06	1419	1481
13053	Beaba1|2816	PF00360	PHY	Phytochrome region	5.6e-27	614	780
13054	Beaba1|2816	PF02518	HATPase_c	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	1.3e-20	915	1041
13055	Beaba1|2816	PF00072	Response_reg	Response regulator receiver domain	1.7e-15	1239	1360
13056	Beaba1|2816	PF01590	GAF	GAF domain	8.7e-12	435	599
13057	Beaba1|2816	PF00512	HisKA	His Kinase A (phospho-acceptor) domain	1.8e-11	806	868
13058	Beaba1|2816	PF08446	PAS_2	PAS fold	8.1e-10	234	308
13059	Beaba1|2817	PF00649	Copper-fist	Copper fist DNA binding domain	3.8e-13	1	26
13060	Beaba1|2819	PF01042	Ribonuc_L-PSP	Endoribonuclease L-PSP	9.4e-18	23	149
13061	Beaba1|282	PF07690	MFS_1	Major Facilitator Superfamily	4.9e-33	50	414
13062	Beaba1|2820	PF00561	Abhydrolase_1	alpha/beta hydrolase fold	1.2e-10	62	318
13063	Beaba1|2821	PF01425	Amidase	Amidase	4.4e-76	100	545
13064	Beaba1|2822	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	1.9e-34	24	287
13065	Beaba1|2822	PF00106	adh_short	short chain dehydrogenase	3.4e-33	16	236
13066	Beaba1|2822	PF08659	KR	KR domain	8.9e-07	18	106
13067	Beaba1|2823	PF00067	p450	Cytochrome P450	3.1e-58	60	508
13068	Beaba1|2824	PF13561	adh_short_C2	Enoyl-(Acyl carrier protein) reductase	5.8e-45	14	245
13069	Beaba1|2824	PF00106	adh_short	short chain dehydrogenase	2.4e-37	6	202
13070	Beaba1|2824	PF08659	KR	KR domain	1.9e-07	7	163
13071	Beaba1|2825	PF00324	AA_permease	Amino acid permease	4.5e-93	44	502
13072	Beaba1|2825	PF13520	AA_permease_2	Amino acid permease	7.4e-20	43	473
13073	Beaba1|2826	PF00172	Zn_clus	Fungal Zn(2)-Cys(6) binuclear cluster domain	3.4e-08	172	214
13074	Beaba1|2827	PF13649	Methyltransf_25	Methyltransferase domain	2.9e-07	89	188
13075	Beaba1|2828	PF13423	UCH_1	Ubiquitin carboxyl-terminal hydrolase	3.4e-101	469	782
13076	Beaba1|2828	PF00929	RNase_T	Exonuclease	1.5e-22	857	1030
13077	Beaba1|2829	PF01214	CK_II_beta	Casein kinase II regulatory subunit	5.6e-74	10	257
13078	Beaba1|283	PF07690	MFS_1	Major Facilitator Superfamily	1.8e-08	53	391
13079	Beaba1|283	PF05978	UNC-93	Ion channel regulatory protein UNC-93	4.3e-05	51	156
13080	Beaba1|2830	PF13621	Cupin_8	Cupin-like domain	6.7e-26	46	212
13081	Beaba1|2831	PF05508	Ran-binding	RanGTP-binding protein	2.8e-102	1	325
13082	Beaba1|2832	PF00009	GTP_EFTU	Elongation factor Tu GTP binding domain	8.4e-43	277	496
13083	Beaba1|2832	PF03143	GTP_EFTU_D3	Elongation factor Tu C-terminal domain	1.5e-27	597	705
13084	Beaba1|2832	PF03144	GTP_EFTU_D2	Elongation factor Tu domain 2	1.2e-08	521	589
13085	Beaba1|2833	PF01293	PEPCK_ATP	Phosphoenolpyruvate carboxykinase	3.1e-214	106	571
13086	Beaba1|2834	PF07690	MFS_1	Major Facilitator Superfamily	4.4e-34	78	445
13087	Beaba1|2837	PF01248	Ribosomal_L7Ae	Ribosomal protein L7Ae/L30e/S12e/Gadd45 family	8.4e-21	127	218
13088	Beaba1|2838	PF01171	ATP_bind_3	PP-loop family	5.2e-18	54	233
13089	Beaba1|2838	PF16503	zn-ribbon_14	Zinc-ribbon	4.7e-17	359	389
13090	Beaba1|2839	PF15879	MWFE	NADH-ubiquinone oxidoreductase MWFE subunit	4.8e-31	4	58
13091	Beaba1|2840	PF01853	MOZ_SAS	MOZ/SAS family	1.2e-75	525	703
13092	Beaba1|2840	PF17772	zf-MYST	MYST family zinc finger domain	2.3e-20	468	520
13093	Beaba1|2840	PF16866	PHD_4	PHD-finger	3e-10	166	223
13094	Beaba1|2842	PF12110	Nup96	Nuclear protein 96	1.1e-91	1506	1803
13095	Beaba1|2842	PF04096	Nucleoporin2	Nucleoporin autopeptidase	2.8e-49	919	1063
13096	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	0.053	71	146
13097	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	0.33	252	308
13098	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	2.2e-05	306	358
13099	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	0.0051	371	464
13100	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	1.6e-06	417	495
13101	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	8.6e-09	441	526
13102	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	0.00019	515	582
13103	Beaba1|2842	PF13634	Nucleoporin_FG	Nucleoporin FG repeat region	1.1e-06	568	645
13104	Beaba1|2843	PF13499	EF-hand_7	EF-hand domain pair	1.9e-11	140	205
13105	Beaba1|2843	PF13833	EF-hand_8	EF-hand domain pair	4.4e-09	153	206
13106	Beaba1|2843	PF13202	EF-hand_5	EF hand	0.003	144	164
13107	Beaba1|2844	PF01417	ENTH	ENTH domain	3e-49	15	139
13108	Beaba1|2845	PF00415	RCC1	Regulator of chromosome condensation (RCC1) repeat	0.0002	368	425
13109	Beaba1|2845	PF00651	BTB	BTB/POZ domain	4.1e-09	889	1002
13110	Beaba1|2845	PF13540	RCC1_2	Regulator of chromosome condensation (RCC1) repeat	2.7e-06	353	381
13111	Beaba1|2845	PF13637	Ank_4	Ankyrin repeats (many copies)	5.3e-06	85	139
13112	Beaba1|2846	PF00153	Mito_carr	Mitochondrial carrier protein	2.3e-26	6	98
13113	Beaba1|2846	PF00153	Mito_carr	Mitochondrial carrier protein	6.4e-19	111	195
13114	Beaba1|2846	PF00153	Mito_carr	Mitochondrial carrier protein	6.2e-18	202	292
13115	Beaba1|2848	PF10033	ATG13	Autophagy-related protein 13	8.5e-74	77	314
13116	Beaba1|2849	PF00790	VHS	VHS domain	2e-35	9	140
13117	Beaba1|2849	PF00018	SH3_1	SH3 domain	3.5e-15	220	264
13118	Beaba1|2849	PF14604	SH3_9	Variant SH3 domain	4.3e-14	221	269
13119	Beaba1|2849	PF07653	SH3_2	Variant SH3 domain	8.8e-14	218	270
13120	Beaba1|2849	PF03127	GAT	GAT domain	2.5e-10	294	365
13121	Beaba1|285	PF12907	zf-met2	Zinc-binding	5.3e-17	14	49
13122	Beaba1|2850	PF00176	SNF2_N	SNF2 family N-terminal domain	1.9e-60	224	451
13123	Beaba1|2850	PF00271	Helicase_C	Helicase conserved C-terminal domain	1.5e-16	815	925
13124	Beaba1|2850	PF04851	ResIII	Type III restriction enzyme, res subunit	5e-07	226	388
13125	Beaba1|2850	PF00270	DEAD	DEAD/DEAH box helicase	1.3e-05	233	365
13126	Beaba1|2851	PF02136	NTF2	Nuclear transport factor 2 (NTF2) domain	3.8e-28	10	124
13127	Beaba1|2852	PF00144	Beta-lactamase	Beta-lactamase	6.7e-40	44	373
13128	Beaba1|2854	PF06775	Seipin	Putative adipose-regulatory protein (Seipin)	2.6e-58	9	222
13129	Beaba1|2855	PF00611	FCH	Fes/CIP4, and EFC/F-BAR homology domain	5.1e-15	26	97
13130	Beaba1|2855	PF00018	SH3_1	SH3 domain	1.2e-13	847	895
13131	Beaba1|2855	PF07653	SH3_2	Variant SH3 domain	1.1e-11	846	900
13132	Beaba1|2855	PF14604	SH3_9	Variant SH3 domain	1.4e-11	848	899
13133	Beaba1|2856	PF04054	Not1	CCR4-Not complex component, Not1	2.9e-122	1813	2179
13134	Beaba1|2856	PF16415	CNOT1_CAF1_bind	CCR4-NOT transcription complex subunit 1 CAF1-binding domain	1.4e-91	916	1136
13135	Beaba1|2856	PF12842	DUF3819	Domain of unknown function (DUF3819)	1.3e-47	1196	1334
13136	Beaba1|2856	PF16417	CNOT1_TTP_bind	CCR4-NOT transcription complex subunit 1 TTP binding domain	1.6e-42	698	848
13137	Beaba1|2856	PF16418	CNOT1_HEAT	CCR4-NOT transcription complex subunit 1 HEAT repeat	7.4e-36	514	660
13138	Beaba1|2857	PF02567	PhzC-PhzF	Phenazine biosynthesis-like protein	1.5e-21	8	129
13139	Beaba1|2857	PF02567	PhzC-PhzF	Phenazine biosynthesis-like protein	3.7e-13	239	309
13140	Beaba1|2859	PF13489	Methyltransf_23	Methyltransferase domain	7.1e-16	154	387
13141	Beaba1|286	PF14226	DIOX_N	non-haem dioxygenase in morphine synthesis N-terminal	1.3e-33	6	127
13142	Beaba1|286	PF03171	2OG-FeII_Oxy	2OG-Fe(II) oxygenase superfamily	1.8e-11	198	280
13143	Beaba1|2860	PF01205	UPF0029	Uncharacterized protein family UPF0029	1.8e-25	248	356
13144	Beaba1|2861	PF00069	Pkinase	Protein kinase domain	1.1e-70	4	307
13145	Beaba1|2861	PF07714	Pkinase_Tyr	Protein tyrosine kinase	6.4e-31	7	220
13146	Beaba1|2862	PF06772	LtrA	Bacterial low temperature requirement A protein (LtrA)	1e-08	2	61
13147	Beaba1|2863	PF00134	Cyclin_N	Cyclin, N-terminal domain	2.4e-14	87	189
13148	Beaba1|2863	PF08613	Cyclin	Cyclin	2.9e-08	89	188
13149	Beaba1|2864	PF00122	E1-E2_ATPase	E1-E2 ATPase	2.3e-49	534	731
13150	Beaba1|2864	PF00702	Hydrolase	haloacid dehalogenase-like hydrolase	5.7e-34	749	990
13151	Beaba1|2864	PF00403	HMA	Heavy-metal-associated domain	1.5e-08	192	252
13152	Beaba1|2864	PF08282	Hydrolase_3	haloacid dehalogenase-like hydrolase	6.3e-05	970	1018
13153	Beaba1|2865	PF00450	Peptidase_S10	Serine carboxypeptidase	5.5e-73	57	530
13154	Beaba1|2866	PF13489	Methyltransf_23	Methyltransferase domain	5.6e-19	98	261
13155	Beaba1|2866	PF08241	Methyltransf_11	Methyltransferase domain	2.7e-18	112	212
13156	Beaba1|2866	PF13649	Methyltransf_25	Methyltransferase domain	7.7e-15	112	208
13157	Beaba1|2866	PF13847	Methyltransf_31	Methyltransferase domain	2.3e-14	108	230
13158	Beaba1|2866	PF08242	Methyltransf_12	Methyltransferase domain	1.1e-13	112	210
13159	Beaba1|2866	PF06325	PrmA	Ribosomal protein L11 methyltransferase (PrmA)	1.1e-06	91	217
13160	Beaba1|2867	PF00926	DHBP_synthase	3,4-dihydroxy-2-butanone 4-phosphate synthase	6.6e-80	17	217
13161	Beaba1|2868	PF09759	Atx10homo_assoc	Spinocerebellar ataxia type 10 protein domain	4.4e-12	840	902
13162	Beaba1|2869	PF01048	PNP_UDP_1	Phosphorylase superfamily	3.3e-40	14	255
13163	Beaba1|287	PF00400	WD40	WD domain, G-beta repeat	0.0076	335	366
13164	Beaba1|2870	PF10017	Methyltransf_33	Histidine-specific methyltransferase, SAM-dependent	2.4e-81	54	353
13165	Beaba1|2871	PF11951	Fungal_trans_2	Fungal specific transcription factor domain	7.7e-19	354	720
13166	Beaba1|2873	PF01266	DAO	FAD dependent oxidoreductase	6.5e-31	52	433
13167	Beaba1|2873	PF13450	NAD_binding_8	NAD(P)-binding Rossmann-like domain	8.2e-07	54	108
13168	Beaba1|2874	PF00667	FAD_binding_1	FAD binding domain	1.1e-63	655	865
13169	Beaba1|2874	PF00175	NAD_binding_1	Oxidoreductase NAD-binding domain	4.6e-09	898	998
13170	Beaba1|2874	PF01558	POR	Pyruvate ferredoxin/flavodoxin oxidoreductase	2.6e-08	434	519
13171	Beaba1|2874	PF17147	PFOR_II	Pyruvate:ferredoxin oxidoreductase core domain II	1.2e-06	269	329
13172	Beaba1|2875	PF11789	zf-Nse	Zinc-finger of the MIZ type in Nse subunit	4.4e-21	290	345
13173	Beaba1|2876	PF13426	PAS_9	PAS domain	4.1e-13	98	192
13174	Beaba1|2876	PF00989	PAS	PAS fold	3.7e-06	102	199
13175	Beaba1|2877	PF01149	Fapy_DNA_glyco	Formamidopyrimidine-DNA glycosylase N-terminal domain	1.8e-34	1	138
13176	Beaba1|2877	PF06831	H2TH	Formamidopyrimidine-DNA glycosylase H2TH domain	2.9e-21	158	243
13177	Beaba1|288	PF01194	RNA_pol_N	RNA polymerases N / 8 kDa subunit	2.7e-29	1	60
13178	Beaba1|2880	PF02115	Rho_GDI	RHO protein GDP dissociation inhibitor	4.6e-65	5	197
13179	Beaba1|2881	PF00149	Metallophos	Calcineurin-like phosphoesterase	8e-36	51	243
13180	Beaba1|2882	PF00098	zf-CCHC	Zinc knuckle	1.5e-06	16	32
13181	Beaba1|2884	PF13855	LRR_8	Leucine rich repeat	2.1e-08	600	657
13182	Beaba1|2884	PF13855	LRR_8	Leucine rich repeat	2.4e-07	955	1016
13183	Beaba1|2884	PF12799	LRR_4	Leucine Rich repeats (2 copies)	5.4e-07	931	973
13184	Beaba1|2884	PF13516	LRR_6	Leucine Rich repeat	0.3	670	683
13185	Beaba1|2886	PF10056	DUF2293	Uncharacterized conserved protein (DUF2293)	2.5e-27	94	177
13186	Beaba1|2888	PF03022	MRJP	Major royal jelly protein	1.2e-26	123	389
