module_identity,kTotal,enriched_in_module,gene_name,gene_desc,rhy_brain_head_cluster1,for24_nur8,ocflo_UP,ocflo_DOWN,beau_UP,beau_DOWN,rhy24_control,rhy24_ocflo_inf,rhy24_beau_inf,signalP,TMHMM,GOs,pfams
C5,20.12,NA,LOC105257511,multiple C2 and transmembrane domain-containing protein isoform X5,yes,no,no,no,no,no,yes,no,no,0,5,,PF00168|C2 domain; PF00168|C2 domain; PF08372|Plant phosphoribosyltransferase C-terminal
C5,20.08,NA,LOC105250330,keratin-associated protein 19-2-like,no,no,no,no,no,no,no,no,no,1,1,,
C5,19.94,NA,LOC105257062,"zinc finger protein 865-like, partial",no,no,no,no,no,no,no,no,no,0,0,GO:0003676|nucleic acid binding,"PF13912|C2H2-type zinc finger; PF13912|C2H2-type zinc finger; PF00096|Zinc finger, C2H2 type"
C5,19.76,NA,LOC105252334,leucine-rich repeat-containing protein 45,no,no,no,no,no,no,no,no,no,0,0,GO:0005515|protein binding,PF13516|Leucine Rich repeat
C5,19.61,NA,LOC105250047,uncharacterized protein LOC105250047 isoform X1,no,no,no,no,no,no,no,no,no,0,0,,PF12872|OST-HTH/LOTUS domain; PF12872|OST-HTH/LOTUS domain; PF00567|Tudor domain
C5,19.27,NA,LOC105257124,cytosolic carboxypeptidase 1 isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0004181|metallocarboxypeptidase activity; GO:0006508|proteolysis; GO:0008270|zinc ion binding,PF00246|Zinc carboxypeptidase; PF18027|Cytosolic carboxypeptidase N-terminal domain
C5,19.25,NA,LOC105252975,exportin-4,no,no,no,no,no,no,no,no,no,0,0,,
C5,19.24,NA,LOC105253601,myosin-VIIa,no,no,no,no,no,no,no,no,no,0,0,GO:0003774|motor activity; GO:0005515|protein binding; GO:0005524|ATP binding; GO:0016459|myosin complex,PF00373|FERM central domain; PF00784|MyTH4 domain; PF00784|MyTH4 domain; PF00063|Myosin head (motor domain); PF00612|IQ calmodulin-binding motif; PF00612|IQ calmodulin-binding motif; PF00612|IQ calmodulin-binding motif; PF00373|FERM central domain
C5,19.07,NA,LOC105254636,cellular tumor antigen p53,no,no,no,no,no,no,no,no,no,0,0,"GO:0003700|DNA-binding transcription factor activity; GO:0005634|nucleus; GO:0006355|regulation of transcription, DNA-templated; GO:0006915|apoptotic process; GO:0044212|transcription regulatory region DNA binding",PF00870|P53 DNA-binding domain
C5,19.04,NA,LOC105250151,uncharacterized protein LOC105250151,no,no,no,no,no,no,no,no,no,1,0,,PF08205|CD80-like C2-set immunoglobulin domain
C5,18.73,NA,LOC109609716,phosphatidylglycerophosphatase and protein-tyrosine phosphatase 1 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0005525|GTP binding; GO:0008138|protein tyrosine/serine/threonine phosphatase activity; GO:0016311|dephosphorylation,"PF01926|50S ribosome-binding GTPase; PF00782|Dual specificity phosphatase, catalytic domain"
C5,18.59,NA,LOC112638801,"uncharacterized protein LOC112638801, partial",no,no,no,no,no,no,no,no,no,0,0,,
C5,18.17,NA,LOC105258291,"opsin, blue-sensitive",no,no,no,no,no,no,no,yes,no,0,7,GO:0004930|G protein-coupled receptor activity; GO:0007186|G protein-coupled receptor signaling pathway; GO:0016021|integral component of membrane,PF00001|7 transmembrane receptor (rhodopsin family)
C5,18.01,NA,LOC112639821,insulin-like peptide receptor,no,no,no,no,no,no,no,no,no,0,0,GO:0004672|protein kinase activity; GO:0006468|protein phosphorylation,PF07714|Protein tyrosine kinase
C5,17.98,NA,LOC105252946,uncharacterized protein LOC105252946,no,no,no,no,no,no,no,no,no,0,0,,
C5,17.93,NA,LOC112637174,,no,no,no,no,no,no,no,yes,no,,,,
C5,17.79,NA,LOC105253509,uncharacterized protein LOC105253509,no,no,no,no,no,no,no,no,no,0,1,,
C5,17.67,NA,LOC112637278,,no,no,no,no,no,no,no,no,no,,,,
C5,17.61,NA,LOC105251689,double-stranded RNA-specific editase Adar isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0003723|RNA binding; GO:0004000|adenosine deaminase activity; GO:0006396|RNA processing,PF00035|Double-stranded RNA binding motif; PF00035|Double-stranded RNA binding motif; PF02137|Adenosine-deaminase (editase) domain
C5,17.35,NA,LOC112637273,"28S ribosomal protein S5, mitochondrial-like",no,no,no,no,no,no,yes,no,no,0,0,GO:0003723|RNA binding; GO:0003735|structural constituent of ribosome; GO:0005840|ribosome; GO:0006412|translation,"PF00333|Ribosomal protein S5, N-terminal domain"
C5,17.33,NA,LOC105255501,uncharacterized protein LOC105255501 isoform X1,no,no,no,no,no,no,no,no,no,0,0,,
C5,17.2,NA,LOC105251016,tryptophan 5-hydroxylase 1 isoform X1,no,no,no,no,no,no,no,no,no,0,0,"GO:0005506|iron ion binding; GO:0009072|aromatic amino acid family metabolic process; GO:0016714|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen; GO:0055114|oxidation-reduction process",PF01842|ACT domain; PF00351|Biopterin-dependent aromatic amino acid hydroxylase
C5,17.15,NA,LOC112638438,,no,no,no,no,no,no,no,no,no,,,,
C5,17.13,NA,LOC105258457,UPF0518 protein AAEL005291 isoform X1,no,no,no,no,no,no,no,no,no,0,0,,PF10257|Retinoic acid induced 16-like protein
C5,17.1,NA,LOC105250286,"uncharacterized protein F13E9.13, mitochondrial isoform X3",no,no,no,no,no,no,no,no,no,1,0,,PF03437|BtpA family
C5,17.02,NA,LOC105248084,uncharacterized protein LOC105248084 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0016579|protein deubiquitination; GO:0036459|thiol-dependent ubiquitinyl hydrolase activity,PF00443|Ubiquitin carboxyl-terminal hydrolase
C5,16.98,NA,LOC105252605,,no,no,no,no,no,no,no,no,no,,,,
C5,16.88,NA,LOC105258925,N-acetyltransferase ESCO1 isoform X2,no,no,no,no,no,no,no,no,no,0,0,,PF13880|ESCO1/2 acetyl-transferase; PF13878|zinc-finger of acetyl-transferase ESCO
C5,16.87,NA,LOC105255061,neuropeptides capa receptor isoform X1,no,no,no,no,no,no,no,no,no,0,7,GO:0004930|G protein-coupled receptor activity; GO:0007186|G protein-coupled receptor signaling pathway; GO:0016021|integral component of membrane,PF00001|7 transmembrane receptor (rhodopsin family)
C5,16.78,NA,LOC105255286,RING finger protein 17 isoform X1,no,no,no,no,no,no,no,no,no,0,0,,PF00567|Tudor domain; PF00567|Tudor domain; PF00567|Tudor domain; PF00567|Tudor domain; PF00567|Tudor domain
C5,16.77,NA,LOC105249406,LOW QUALITY PROTEIN: fatty acid synthase,no,no,no,no,no,no,no,no,no,0,0,"GO:0009058|biosynthetic process; GO:0016788|hydrolase activity, acting on ester bonds; GO:0055114|oxidation-reduction process",PF00975|Thioesterase domain; PF08659|KR domain; PF00550|Phosphopantetheine attachment site; PF00107|Zinc-binding dehydrogenase
C5,16.76,NA,LOC105252117,"phospholipase B1, membrane-associated",no,no,no,no,no,no,no,no,no,0,1,GO:0004620|phospholipase activity,PF00657|GDSL-like Lipase/Acylhydrolase
C5,16.5,NA,LOC112639174,uncharacterized protein LOC112639174,no,no,no,no,no,no,no,no,no,1,0,GO:0005576|extracellular region; GO:0006030|chitin metabolic process; GO:0008061|chitin binding,PF01607|Chitin binding Peritrophin-A domain
C5,16.15,NA,LOC105256251,uncharacterized protein LOC105256251,no,no,no,no,no,no,no,no,no,1,8,GO:0004930|G protein-coupled receptor activity; GO:0007186|G protein-coupled receptor signaling pathway; GO:0016021|integral component of membrane,PF07562|Nine Cysteines Domain of family 3 GPCR; PF01094|Receptor family ligand binding region; PF00003|7 transmembrane sweet-taste receptor of 3 GCPR
C5,16.03,NA,LOC105259337,DET1 homolog,no,no,no,no,no,no,no,no,no,0,0,,PF09737|De-etiolated protein 1 Det1
C5,16.01,NA,LOC105247946,uncharacterized protein LOC105247946,no,no,no,no,no,no,no,no,no,0,0,,
C5,15.96,NA,LOC105258269,kinesin-like protein KIF12 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0003777|microtubule motor activity; GO:0005524|ATP binding; GO:0007018|microtubule-based movement; GO:0008017|microtubule binding,PF00225|Kinesin motor domain
C5,15.78,NA,LOC105251576,zinc finger protein 271 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0003676|nucleic acid binding,"PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type"
C5,15.73,NA,LOC105250957,uncharacterized protein LOC105250957 isoform X1,no,no,no,no,no,no,no,no,no,2,7,,PF00008|EGF-like domain; PF13895|Immunoglobulin domain
C5,15.68,NA,LOC105251738,uncharacterized protein LOC105251738,no,no,no,no,no,no,no,no,no,0,0,GO:0061630|ubiquitin protein ligase activity; GO:1990112|RQC complex; GO:1990116|ribosome-associated ubiquitin-dependent protein catabolic process,PF11793|FANCL C-terminal domain
C5,15.66,NA,LOC105251983,,no,no,no,no,no,no,no,no,no,,,,
C5,15.66,NA,LOC105254467,"glutamate receptor ionotropic, NMDA 2B isoform X4",no,no,no,no,no,no,no,no,yes,1,3,GO:0004970|ionotropic glutamate receptor activity; GO:0016020|membrane,PF01094|Receptor family ligand binding region; PF10613|Ligated ion channel L-glutamate- and glycine-binding site; PF00060|Ligand-gated ion channel
C5,15.5,NA,LOC105255816,uncharacterized protein LOC105255816 isoform X3,no,no,no,no,no,no,no,no,yes,0,0,,
C5,15.49,NA,LOC105257350,uncharacterized protein LOC105257350,no,no,no,no,no,no,no,no,no,1,2,,
C5,15.34,NA,LOC105258993,poly(A) RNA polymerase gld-2 homolog A isoform X1,no,no,no,no,no,no,no,no,no,0,0,,PF03828|Cid1 family poly A polymerase
C5,15.32,NA,LOC105259595,trypsin beta,no,no,no,no,no,no,no,no,no,1,0,GO:0004252|serine-type endopeptidase activity; GO:0006508|proteolysis,PF00089|Trypsin
C5,15.17,NA,LOC105254273,syntaxin-6 isoform X2,no,no,no,no,no,no,no,no,yes,0,0,GO:0016020|membrane; GO:0048193|Golgi vesicle transport,"PF09177|Syntaxin 6, N-terminal"
C5,15.16,NA,LOC105259459,uncharacterized protein LOC105259459 isoform X2,no,no,no,no,no,no,no,no,no,2,0,,
C5,14.95,NA,LOC105255953,uncharacterized protein LOC105255953,no,no,no,no,no,no,no,no,no,0,0,,
C5,14.88,NA,LOC105257990,adiponectin receptor protein,no,no,no,no,no,no,no,no,no,0,7,GO:0016021|integral component of membrane,PF03006|Haemolysin-III related
C5,14.85,NA,LOC105254395,E3 ubiquitin-protein ligase SMURF1 isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0004842|ubiquitin-protein transferase activity; GO:0005515|protein binding,PF00168|C2 domain; PF00397|WW domain; PF00397|WW domain; PF00632|HECT-domain (ubiquitin-transferase)
C5,14.66,NA,LOC105251703,pleckstrin homology domain-containing family G member 5 isoform X3,no,no,no,no,no,no,no,no,no,0,0,GO:0005089|Rho guanyl-nucleotide exchange factor activity; GO:0035023|regulation of Rho protein signal transduction,PF00621|RhoGEF domain
C5,14.39,NA,LOC105256234,facilitated trehalose transporter Tret1,no,no,no,no,yes,no,no,no,no,0,12,GO:0016021|integral component of membrane; GO:0022857|transmembrane transporter activity; GO:0055085|transmembrane transport,PF00083|Sugar (and other) transporter
C5,14.33,NA,LOC112637785,,no,no,no,no,no,no,no,no,no,,,,
C5,14.22,NA,LOC105257068,leucine-rich repeat-containing protein 51,no,no,no,no,no,no,no,no,no,0,0,,PF14580|Leucine-rich repeat
C5,14.06,NA,LOC105252687,protein krueppel,no,no,no,no,no,no,no,no,no,0,0,GO:0003676|nucleic acid binding,"PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type"
C5,13.81,NA,LOC105254452,synaptotagmin-10,no,no,no,no,no,no,no,no,no,0,1,GO:0016021|integral component of membrane; GO:0017158|regulation of calcium ion-dependent exocytosis,PF00168|C2 domain; PF00168|C2 domain
C5,13.61,NA,LOC105252055,uncharacterized protein LOC105252055 isoform X1,no,no,no,no,no,no,no,no,no,1,2,GO:0005515|protein binding,PF00041|Fibronectin type III domain; PF16066|Domain of unknown function (DUF4808)
C5,13.43,NA,LOC105252955,uncharacterized protein LOC105252955,no,no,no,no,no,no,no,no,no,0,0,,
C5,13.2,NA,LOC105257206,LIRP isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0005179|hormone activity; GO:0005576|extracellular region,PF00049|Insulin/IGF/Relaxin family
C5,13.14,NA,LOC105257070,diacylglycerol kinase 1 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0004143|diacylglycerol kinase activity; GO:0005509|calcium ion binding; GO:0007205|protein kinase C-activating G protein-coupled receptor signaling pathway; GO:0035556|intracellular signal transduction,PF13202|EF hand; PF00609|Diacylglycerol kinase accessory domain; PF14513|Diacylglycerol kinase N-terminus; PF00130|Phorbol esters/diacylglycerol binding domain (C1 domain); PF00130|Phorbol esters/diacylglycerol binding domain (C1 domain); PF00781|Diacylglycerol kinase catalytic domain
C5,12.88,NA,LOC105248067,serine/threonine-protein kinase 11-interacting protein isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0005515|protein binding,PF13855|Leucine rich repeat; PF15904|LKB1 serine/threonine kinase interacting protein 1
C5,12.88,NA,LOC105250600,ribonuclease P protein subunit p30,no,no,no,no,no,no,no,no,no,0,0,GO:0004540|ribonuclease activity; GO:0008033|tRNA processing,PF01876|RNase P subunit p30
C5,12.62,NA,LOC105249612,connectin,no,no,no,no,no,no,no,no,no,1,1,GO:0005515|protein binding,PF13855|Leucine rich repeat; PF13855|Leucine rich repeat
C5,12.28,NA,LOC105253528,estradiol 17-beta-dehydrogenase 8-like,no,no,no,no,no,no,no,no,no,0,0,,PF13561|Enoyl-(Acyl carrier protein) reductase
C5,12.23,NA,LOC105254406,LIM/homeobox protein Lhx3 isoform X4,no,no,no,no,no,no,no,no,no,0,0,GO:0003677|DNA binding,PF00046|Homeodomain; PF00412|LIM domain; PF00412|LIM domain
C5,11.96,NA,LOC105259003,centromere protein L-like,no,no,no,no,no,no,yes,no,no,0,0,,PF13092|Kinetochore complex Sim4 subunit Fta1
C5,11.56,NA,LOC105249124,nicotinate phosphoribosyltransferase isoform X4,no,no,no,no,no,no,no,no,no,0,0,,PF04095|Nicotinate phosphoribosyltransferase (NAPRTase) family; PF17767|Nicotinate phosphoribosyltransferase (NAPRTase) N-terminal domain; PF17956|Nicotinate phosphoribosyltransferase C-terminal domain
C5,10.96,NA,LOC105258875,steroid receptor RNA activator 1,no,no,no,no,no,no,no,no,no,0,0,GO:0006357|regulation of transcription by RNA polymerase II; GO:0030374|nuclear receptor transcription coactivator activity,PF07304|Steroid receptor RNA activator (SRA1)
C5,10.77,NA,LOC109610549,small lysine-rich protein 1,no,no,no,no,no,no,no,no,no,0,0,,
C5,10.58,NA,LOC105256655,cleft lip and palate transmembrane protein 1-like protein,no,no,no,no,no,no,no,no,no,0,4,GO:0016021|integral component of membrane,PF05602|Cleft lip and palate transmembrane protein 1 (CLPTM1)
C5,10.26,NA,LOC105258440,dolichyldiphosphatase 1,no,no,no,no,no,no,no,no,no,0,5,GO:0016787|hydrolase activity,PF01569|PAP2 superfamily
C5,10.19,NA,LOC105258793,ring canal kelch homolog,no,no,no,no,no,no,no,no,yes,0,0,GO:0005515|protein binding,PF00651|BTB/POZ domain; PF07707|BTB And C-terminal Kelch; PF01344|Kelch motif; PF01344|Kelch motif; PF01344|Kelch motif; PF01344|Kelch motif; PF01344|Kelch motif; PF01344|Kelch motif
C5,10.12,NA,LOC105252993,sarcoplasmic calcium-binding protein 1,no,no,no,no,no,no,no,no,yes,0,0,GO:0005509|calcium ion binding,PF13833|EF-hand domain pair; PF13202|EF hand
C5,9.02,NA,LOC109609714,"probable dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase",no,no,no,no,no,no,no,no,no,1,11,"GO:0005789|endoplasmic reticulum membrane; GO:0006488|dolichol-linked oligosaccharide biosynthetic process; GO:0042281|dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","PF03155|ALG6, ALG8 glycosyltransferase family"
C4,48.43,NA,LOC105249034,protein kinase C-binding protein 1 isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0005515|protein binding,PF00439|Bromodomain; PF00855|PWWP domain
C4,39.52,NA,LOC109609739,serine protease gd-like,no,no,no,no,no,no,no,no,no,3,0,GO:0004252|serine-type endopeptidase activity; GO:0006508|proteolysis,PF00089|Trypsin; PF16030|Serine protease gd N-terminus
C4,38.84,NA,LOC105254778,RNA-binding protein 33 isoform X1,no,no,no,no,no,no,no,no,no,0,0,,
C4,36.13,NA,LOC105249523,pro-resilin,no,no,no,no,no,no,no,no,no,2,0,,
C4,35.12,NA,LOC105250458,Kv channel-interacting protein 1,no,no,no,no,no,no,no,no,no,0,0,GO:0005509|calcium ion binding,PF13499|EF-hand domain pair; PF13833|EF-hand domain pair
C4,34.93,NA,LOC105253872,pre-mRNA-processing factor 39,no,no,no,no,no,no,no,no,no,0,0,,
C4,34.89,NA,LOC105249108,tRNA methyltransferase 10 homolog A,no,no,no,no,no,no,no,no,no,0,0,GO:0008168|methyltransferase activity,PF01746|tRNA (Guanine-1)-methyltransferase
C4,34.2,NA,LOC105253679,centrosomal protein of 164 kDa isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0005515|protein binding,PF00397|WW domain
C4,33.26,NA,LOC105258831,glycerol-3-phosphate acyltransferase 3,no,no,no,no,no,no,no,no,no,0,4,"GO:0016746|transferase activity, transferring acyl groups",PF01553|Acyltransferase
C4,33.04,NA,LOC105250560,serine/threonine-protein kinase MAK isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0004672|protein kinase activity; GO:0005524|ATP binding; GO:0006468|protein phosphorylation,PF00069|Protein kinase domain
C4,32.81,NA,LOC105255751,mediator of RNA polymerase II transcription subunit 9,no,no,no,no,no,no,no,no,no,0,0,GO:0003712|transcription coregulator activity; GO:0006357|regulation of transcription by RNA polymerase II; GO:0016592|mediator complex,PF07544|RNA polymerase II transcription mediator complex subunit 9
C4,32.8,NA,LOC105252370,zinc finger protein Xfin,no,no,no,no,no,no,no,no,no,0,0,GO:0003676|nucleic acid binding; GO:0005634|nucleus; GO:0008270|zinc ion binding,"PF07776|Zinc-finger associated domain (zf-AD); PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type; PF00096|Zinc finger, C2H2 type"
C4,31.78,NA,LOC105253900,CDK5 and ABL1 enzyme substrate 2 isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0051726|regulation of cell cycle,"PF00134|Cyclin, N-terminal domain"
C4,30.41,NA,LOC105254514,KAT8 regulatory NSL complex subunit 3 isoform X1,no,no,no,no,no,no,no,no,no,0,1,,
C4,30.08,NA,LOC105250791,E3 ubiquitin-protein ligase MSL2 isoform X1,no,yes,no,no,no,no,no,no,no,3,0,GO:0061630|ubiquitin protein ligase activity; GO:0072487|MSL complex,PF16682|CXC domain of E3 ubiquitin-protein ligase MSL2; PF16685|zinc RING finger of MSL2
C4,29.6,NA,LOC105250183,GTP cyclohydrolase 1,no,no,no,no,no,no,no,no,no,0,0,GO:0003934|GTP cyclohydrolase I activity; GO:0046654|tetrahydrofolate biosynthetic process,PF01227|GTP cyclohydrolase I
C4,29.14,NA,LOC105258324,arfaptin-2 isoform X2,no,no,no,no,no,no,no,no,no,0,0,GO:0019904|protein domain specific binding,PF06456|Arfaptin-like domain
C4,29.13,NA,LOC105258318,Golgi to ER traffic protein 4 homolog,no,no,no,no,no,no,no,no,no,0,0,GO:0045048|protein insertion into ER membrane,PF04190|Protein of unknown function (DUF410)
C4,28.47,NA,LOC105248116,GATOR complex protein WDR59 isoform X1,no,no,no,no,no,no,no,no,no,0,0,GO:0005515|protein binding,"PF17120|Zinc-ribbon, C4HC2 type; PF00400|WD domain, G-beta repeat; PF00400|WD domain, G-beta repeat"
C4,27.59,NA,LOC105248146,"ribosome-releasing factor 2, mitochondrial isoform X2",no,no,no,no,no,no,no,no,no,0,0,GO:0003924|GTPase activity; GO:0005525|GTP binding,"PF14492|Elongation Factor G, domain II; PF00009|Elongation factor Tu GTP binding domain; PF03764|Elongation factor G, domain IV; PF03144|Elongation factor Tu domain 2; PF00679|Elongation factor G C-terminus"
C4,26.91,NA,LOC105249390,proton-coupled amino acid transporter-like protein pathetic,no,no,no,no,no,no,no,no,no,0,10,,PF01490|Transmembrane amino acid transporter protein
C4,26.82,NA,LOC105252893,D-3-phosphoglycerate dehydrogenase,no,no,no,yes,yes,no,no,no,no,0,0,"GO:0016616|oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor; GO:0051287|NAD binding; GO:0055114|oxidation-reduction process","PF02826|D-isomer specific 2-hydroxyacid dehydrogenase, NAD binding domain; PF00389|D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"
C4,26.54,NA,LOC105248270,uncharacterized protein LOC105248270 isoform X2,no,no,no,no,no,no,no,no,no,0,0,,
C4,26.05,NA,LOC105257144,protein tweety isoform X1,no,no,no,no,no,no,no,no,no,0,5,GO:0016021|integral component of membrane,PF04906|Tweety
