#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","JAACLJ010000004.1",66159,67617,"-",,,"GQ602_003834","KAF4587141.1",411,"multidomain presynaptic cytomatrix related protein"
"Un","JAACLJ010000004.1",67995,70218,"+",,,"GQ602_003835","KAF4587142.1",706,"DUF255 domain protein"
"Un","JAACLJ010000004.1",70799,72725,"-",,,"GQ602_003836","KAF4587143.1",536,"dynein light intermediate chain"
"Un","JAACLJ010000004.1",73144,74280,"+",,,"GQ602_003837","KAF4587144.1",324,"U2 snRNP component IST3"
"Un","JAACLJ010000004.1",74420,75699,"-",,,"GQ602_003838","KAF4587145.1",371,"putative HSV2 Phosphatidylinositol 3,5-bisphosphate-binding protein"
"Un","JAACLJ010000004.1",77300,78881,"+",,,"GQ602_003839","KAF4587146.1",382,"putative CDC11-septin"
"Un","JAACLJ010000004.1",79856,80821,"-",,,"GQ602_003840","KAF4587147.1",279,"hypothetical protein GQ602_003840"
"Un","JAACLJ010000004.1",82457,84013,"+",,,"GQ602_003841","KAF4587148.1",458,"Sphingosine N-acyltransferase lag1"
"Un","JAACLJ010000004.1",84545,88292,"-",,,"GQ602_003842","KAF4587149.1",841,"initiation-specific alpha-1,6-mannosyltransferase"
"Un","JAACLJ010000004.1",89659,91978,"+",,,"GQ602_003843","KAF4587150.1",738,"Copper amine oxidase 1"
"Un","JAACLJ010000004.1",92263,93274,"-",,,"GQ602_003844","KAF4587151.1",299,"nicotinate-nucleotide diphosphorylase"
"Un","JAACLJ010000004.1",93780,95348,"-",,,"GQ602_003845","KAF4587152.1",442,"major facilitator superfamily transporter"
"Un","JAACLJ010000004.1",97618,99423,"+",,,"GQ602_003846","KAF4587153.1",559,"Proteinase inhibitor, propeptide"
"Un","JAACLJ010000004.1",99661,101520,"-",,,"GQ602_003847","KAF4587154.1",602,"glycosyltransferase family 20"
"Un","JAACLJ010000004.1",102207,103871,"+",,,"GQ602_003848","KAF4587155.1",554,"TPR domain protein"
"Un","JAACLJ010000004.1",104037,105287,"-",,,"GQ602_003849","KAF4587156.1",416,"hypothetical protein GQ602_003849"
"Un","JAACLJ010000004.1",105787,107280,"-",,,"GQ602_003850","KAF4587157.1",497,"Autophagy-like protein 22"
"Un","JAACLJ010000004.1",107605,110170,"-",,,"GQ602_003851","KAF4587158.1",206,"hypothetical protein GQ602_003851"
"Un","JAACLJ010000004.1",110967,116943,"+",,,"GQ602_003852","KAF4587159.1",1542,"ATP-dependent bile acid permease"
"Un","JAACLJ010000004.1",117045,119362,"-",,,"GQ602_003853","KAF4587160.1",561,"IBR finger domain-containing protein"
"Un","JAACLJ010000004.1",120522,121437,"-",,,"GQ602_003854","KAF4587161.1",250,"short-chain dehydrogenase"
"Un","JAACLJ010000004.1",125957,131003,"-",,,"GQ602_003855","KAF4587162.1",1662,"peroxisomal-coenzyme A synthetase"
"Un","JAACLJ010000004.1",132314,132677,"-",,,"GQ602_003856","KAF4587163.1",77,"hypothetical protein GQ602_003856"
"Un","JAACLJ010000004.1",132830,134211,"-",,,"GQ602_003857","KAF4587164.1",410,"metacaspase CasA"
"Un","JAACLJ010000004.1",137843,139430,"+",,,"GQ602_003858","KAF4587165.1",507,"beta-lactamase family protein"
"Un","JAACLJ010000004.1",140226,142575,"-",,,"GQ602_003859","KAF4587166.1",715,"hypothetical protein GQ602_003859"
"Un","JAACLJ010000004.1",144427,145582,"+",,,"GQ602_003860","KAF4587167.1",293,"hypothetical protein GQ602_003860"
"Un","JAACLJ010000004.1",146219,146944,"+",,,"GQ602_003861","KAF4587168.1",241,"hypothetical protein GQ602_003861"
"Un","JAACLJ010000004.1",148254,148987,"+",,,"GQ602_003862","KAF4587169.1",225,"hypothetical protein GQ602_003862"
"Un","JAACLJ010000004.1",183372,184913,"+",,,"GQ602_003863","KAF4587170.1",445,"MFS transporter"
"Un","JAACLJ010000004.1",185154,187279,"-",,,"GQ602_003864","KAF4587171.1",612,"Low temperature requirement A"
"Un","JAACLJ010000004.1",188775,189700,"+",,,"GQ602_003865","KAF4587172.1",289,"NAD(P)-binding protein"
"Un","JAACLJ010000004.1",189962,190807,"-",,,"GQ602_003866","KAF4587173.1",281,"hypothetical protein GQ602_003866"
"Un","JAACLJ010000004.1",192368,194217,"+",,,"GQ602_003867","KAF4587174.1",545,"FAD binding domain-containing protein"
"Un","JAACLJ010000004.1",194811,195940,"+",,,"GQ602_003868","KAF4587175.1",346,"WW domain-containing protein"
"Un","JAACLJ010000004.1",196803,198707,"-",,,"GQ602_003869","KAF4587176.1",634,"hypothetical protein GQ602_003869"
"Un","JAACLJ010000004.1",200681,201990,"+",,,"GQ602_003870","KAF4587177.1",419,"WD domain-containing protein"
"Un","JAACLJ010000004.1",202492,203106,"+",,,"GQ602_003871","KAF4587178.1",113,"complex 1 protein"
"Un","JAACLJ010000004.1",203403,204863,"-",,,"GQ602_003872","KAF4587179.1",451,"hypothetical protein GQ602_003872"
"Un","JAACLJ010000004.1",206254,208253,"+",,,"GQ602_003873","KAF4587180.1",628,"proteinrelated to apopolysialoglycoprotein"
"Un","JAACLJ010000004.1",208606,209697,"-",,,"GQ602_003874","KAF4587181.1",363,"hypothetical protein GQ602_003874"
"Un","JAACLJ010000004.1",210159,213204,"+",,,"GQ602_003875","KAF4587182.1",918,"DUF1620-domain-containing protein"
"Un","JAACLJ010000004.1",213500,215270,"-",,,"GQ602_003876","KAF4587183.1",548,"Ser/Thr protein phosphatase family"
"Un","JAACLJ010000004.1",215992,217648,"+",,,"GQ602_003877","KAF4587184.1",517,"DUF914 domain membrane protein"
"Un","JAACLJ010000004.1",218077,218598,"-",,,"GQ602_003878","KAF4587185.1",173,"hypothetical protein GQ602_003878"
"Un","JAACLJ010000004.1",218972,220701,"-",,,"GQ602_003879","KAF4587186.1",556,"hypothetical protein GQ602_003879"
"Un","JAACLJ010000004.1",222210,226274,"-",,,"GQ602_003880","KAF4587187.1",1293,"PAP/25A-associated-like protein"
"Un","JAACLJ010000004.1",229126,230139,"+",,,"GQ602_003881","KAF4587188.1",312,"Thioredoxin-like fold protein"
"Un","JAACLJ010000004.1",231351,234180,"-",,,"GQ602_003882","KAF4587189.1",392,"hypothetical protein GQ602_003882"
"Un","JAACLJ010000004.1",234607,236186,"+",,,"GQ602_003883","KAF4587190.1",509,"hypothetical protein GQ602_003883"
"Un","JAACLJ010000004.1",236358,239099,"-",,,"GQ602_003884","KAF4587191.1",892,"hypothetical protein GQ602_003884"
"Un","JAACLJ010000004.1",239735,241362,"-",,,"GQ602_003885","KAF4587192.1",524,"Subtilisin-like proteinase Spm1"
"Un","JAACLJ010000004.1",243240,251350,"+",,,"GQ602_003886","KAF4587193.1",2576,"beige/BEACH domain protein"
"Un","JAACLJ010000004.1",251602,251966,"-",,,"GQ602_003887","KAF4587194.1",90,"NADH-ubiquinone oxidoreductase 9.5 kDa subunit"
"Un","JAACLJ010000004.1",252290,253867,"+",,,"GQ602_003888","KAF4587195.1",459,"Dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kDa subunit"
"Un","JAACLJ010000004.1",255770,256775,"-",,,"GQ602_003889","KAF4587196.1",224,"putative glycosyltransferase"
"Un","JAACLJ010000004.1",257178,257971,"+",,,"GQ602_003890","KAF4587197.1",243,"Pre-mRNA-splicing factor ISY1"
"Un","JAACLJ010000004.1",259375,261143,"+",,,"GQ602_003891","KAF4587198.1",571,"hypothetical protein GQ602_003891"
"Un","JAACLJ010000004.1",262078,267236,"-",,,"GQ602_003892","KAF4587199.1",1263,"magnesium-translocating P-type ATPase family protein"
"Un","JAACLJ010000004.1",269462,269983,"+",,,"GQ602_003893","KAF4587200.1",173,"Ipa protein"
"Un","JAACLJ010000004.1",270799,271963,"-",,,"GQ602_003894","KAF4587201.1",349,"ankyrin repeat protein"
"Un","JAACLJ010000004.1",274534,276062,"+",,,"GQ602_003895","KAF4587202.1",169,"hypothetical protein GQ602_003895"
"Un","JAACLJ010000004.1",276068,277151,"-",,,"GQ602_003896","KAF4587203.1",279,"3-carboxymuconate cyclase"
"Un","JAACLJ010000004.1",278217,281189,"-",,,"GQ602_003897","KAF4587204.1",939,"Phosphatidylethanolamine N-methyltransferase"
"Un","JAACLJ010000004.1",300380,301383,"-",,,"GQ602_003898","KAF4587205.1",296,"Eukaryotic translation initiation factor 3 subunit G"
"Un","JAACLJ010000004.1",302107,302541,"+",,,"GQ602_003899","KAF4587206.1",144,"Outer membrane lipoprotein"
"Un","JAACLJ010000004.1",303023,303857,"+",,,"GQ602_003900","KAF4587207.1",237,"DUF858 domain protein"
"Un","JAACLJ010000004.1",304655,305887,"+",,,"GQ602_003901","KAF4587208.1",410,"integral membrane protein"
"Un","JAACLJ010000004.1",308466,310418,"-",,,"GQ602_003902","KAF4587209.1",253,"Heat-labile enterotoxin IIB, A chain"
"Un","JAACLJ010000004.1",311202,314902,"-",,,"GQ602_003903","KAF4587210.1",1196,"hypothetical protein GQ602_003903"
"Un","JAACLJ010000004.1",315685,316767,"-",,,"GQ602_003904","KAF4587211.1",344,"Leucine carboxyl methyltransferase superfamily"
"Un","JAACLJ010000004.1",317308,318447,"+",,,"GQ602_003905","KAF4587212.1",361,"ubiquitin conjugating enzyme"
"Un","JAACLJ010000004.1",319565,324184,"-",,,"GQ602_003906","KAF4587213.1",1102,"Kinesin heavy chain"
"Un","JAACLJ010000004.1",324779,326112,"+",,,"GQ602_003907","KAF4587214.1",427,"acetyl-CoA acetyltransferase"
"Un","JAACLJ010000004.1",331877,333749,"-",,,"GQ602_003908","KAF4587215.1",302,"LysM domain-containing protein"
"Un","JAACLJ010000004.1",334303,336081,"-",,,"GQ602_003909","KAF4587216.1",592,"putative enterotoxin"
"Un","JAACLJ010000004.1",337781,338864,"+",,,"GQ602_003910","KAF4587217.1",292,"hypothetical protein GQ602_003910"
"Un","JAACLJ010000004.1",339964,341377,"+",,,"GQ602_003911","KAF4587218.1",426,"mannan endo-1,6-alpha-mannosidase-like protein"
"Un","JAACLJ010000004.1",342218,343566,"-",,,"GQ602_003912","KAF4587219.1",375,"histidinol-phosphate aminotransferase"
"Un","JAACLJ010000004.1",344206,346779,"+",,,"GQ602_003913","KAF4587220.1",488,"hypothetical protein GQ602_003913"
"Un","JAACLJ010000004.1",346881,352637,"+",,,"GQ602_003914","KAF4587221.1",1877,"aspartate carbamoyltransferase catalytic subunit"
"Un","JAACLJ010000004.1",352930,353705,"+",,,"GQ602_003915","KAF4587222.1",213,"pyridoxamine 5\\'-phosphate oxidase"
"Un","JAACLJ010000004.1",354196,354802,"-",,,"GQ602_003916","KAF4587223.1",177,"cyclin protein"
"Un","JAACLJ010000004.1",356332,357371,"-",,,"GQ602_003917","KAF4587224.1",322,"hypothetical protein GQ602_003917"
"Un","JAACLJ010000004.1",359139,360548,"+",,,"GQ602_003918","KAF4587225.1",409,"protein phosphatase"
"Un","JAACLJ010000004.1",361703,362614,"-",,,"GQ602_003919","KAF4587226.1",250,"hypothetical protein GQ602_003919"
"Un","JAACLJ010000004.1",365566,366168,"+",,,"GQ602_003920","KAF4587227.1",200,"extracellular serine-rich protein"
"Un","JAACLJ010000004.1",366584,368426,"+",,,"GQ602_003921","KAF4587228.1",490,"ATPase, AFG1 type"
"Un","JAACLJ010000004.1",370836,372629,"+",,,"GQ602_003922","KAF4587229.1",550,"SH3 domain protein"
"Un","JAACLJ010000004.1",373881,374539,"+",,,"GQ602_003923","KAF4587230.1",144,"cyanovirin-n domain-containing protein"
"Un","JAACLJ010000004.1",374667,376967,"-",,,"GQ602_003924","KAF4587231.1",602,"GPI-anchor transamidase"
"Un","JAACLJ010000004.1",377430,378681,"-",,,"GQ602_003925","KAF4587232.1",391,"GPI-anchor transamidase"
"Un","JAACLJ010000004.1",379441,380929,"-",,,"GQ602_003926","KAF4587233.1",474,"hypothetical protein GQ602_003926"
"Un","JAACLJ010000004.1",383139,383816,"+",,,"GQ602_003927","KAF4587234.1",205,"Protein bli-3"
"Un","JAACLJ010000004.1",383917,384876,"-",,,"GQ602_003928","KAF4587235.1",285,"Diphthine synthase"
"Un","JAACLJ010000004.1",385148,385870,"-",,,"GQ602_003929","KAF4587236.1",240,"C2H2 finger domain-containing protein"
"Un","JAACLJ010000004.1",386294,386884,"+",,,"GQ602_003930","KAF4587237.1",172,"ubiquitin-conjugating enzyme E2"
"Un","JAACLJ010000004.1",387041,389200,"-",,,"GQ602_003931","KAF4587238.1",631,"glycosyltransferase family 33"
"Un","JAACLJ010000004.1",390130,391822,"+",,,"GQ602_003932","KAF4587239.1",528,"hypothetical protein GQ602_003932"
"Un","JAACLJ010000004.1",392437,393290,"+",,,"GQ602_003933","KAF4587240.1",226,"solute carrier family 25, member 46"
"Un","JAACLJ010000004.1",393978,395960,"-",,,"GQ602_003934","KAF4587241.1",641,"phosphoglycerate mutase family protein"
"Un","JAACLJ010000004.1",399229,400752,"-",,,"GQ602_003935","KAF4587242.1",360,"stress-activated MAP kinase"
"Un","JAACLJ010000004.1",402481,405502,"-",,,"GQ602_003936","KAF4587243.1",889,"Glycogen phosphorylase"
"Un","JAACLJ010000004.1",406257,407600,"-",,,"GQ602_003937","KAF4587244.1",355,"Guanine nucleotide-binding protein alpha-3 subunit"
"Un","JAACLJ010000004.1",409909,412207,"+",,,"GQ602_003938","KAF4587245.1",709,"LAlv9 family protein"
"Un","JAACLJ010000004.1",413373,415976,"-",,,"GQ602_003939","KAF4587246.1",780,"putative SCF complex member Cullin 1"
"Un","JAACLJ010000004.1",416970,418133,"-",,,"GQ602_003940","KAF4587247.1",368,"DEHA2D15422p-like protein"
"Un","JAACLJ010000004.1",418957,420282,"+",,,"GQ602_003941","KAF4587248.1",441,"extracellular mutant protein 11 domain-containing protein"
"Un","JAACLJ010000004.1",420411,421328,"-",,,"GQ602_003942","KAF4587249.1",288,"Signal recognition particle, SRP54 subunit, GTPase"
"Un","JAACLJ010000004.1",421980,423885,"+",,,"GQ602_003943","KAF4587250.1",611,"RING finger protein (Zin)"
"Un","JAACLJ010000004.1",424442,428735,"-",,,"GQ602_003944","KAF4587251.1",904,"Peroxisomal hydratase-dehydrogenase-epimerase"
"Un","JAACLJ010000004.1",429045,444282,"-",,,"GQ602_003945","KAF4587252.1",4647,"Dynein heavy chain, cytoplasmic"
"Un","JAACLJ010000004.1",445101,445664,"-",,,"GQ602_003946","KAF4587253.1",187,"hypothetical protein GQ602_003946"
"Un","JAACLJ010000004.1",447349,450285,"-",,,"GQ602_003947","KAF4587254.1",820,"mutator-like element transposase"
"Un","JAACLJ010000004.1",452289,455835,"-",,,"GQ602_003948","KAF4587255.1",1092,"GRAM domain-containing protein"
"Un","JAACLJ010000004.1",457283,458367,"-",,,"GQ602_003949","KAF4587256.1",331,"glycosyl transferase"
"Un","JAACLJ010000004.1",458946,460100,"-",,,"GQ602_003950","KAF4587257.1",384,"hypothetical protein GQ602_003950"
"Un","JAACLJ010000004.1",461609,462676,"-",,,"GQ602_003951","KAF4587258.1",355,"phospholipase D"
"Un","JAACLJ010000004.1",464158,464665,"+",,,"GQ602_003952","KAF4587259.1",149,"hypothetical protein GQ602_003952"
"Un","JAACLJ010000004.1",465417,467024,"+",,,"GQ602_003953","KAF4587260.1",535,"MIT-like protein"
"Un","JAACLJ010000004.1",467079,469708,"-",,,"GQ602_003954","KAF4587261.1",556,"Lysine-specific demethylase 8"
"Un","JAACLJ010000004.1",470185,471672,"+",,,"GQ602_003955","KAF4587262.1",69,"hypothetical protein GQ602_003955"
"Un","JAACLJ010000004.1",471882,473725,"+",,,"GQ602_003956","KAF4587263.1",595,"methylenetetrahydrofolate reductase 1"
"Un","JAACLJ010000004.1",474358,476725,"-",,,"GQ602_003957","KAF4587264.1",707,"putative RNA-binding protein"
"Un","JAACLJ010000004.1",477332,480148,"-",,,"GQ602_003958","KAF4587265.1",844,"elongation factor 2"
"Un","JAACLJ010000004.1",480900,490624,"-",,,"GQ602_003959","KAF4587266.1",3220,"fermentation associated protein"
"Un","JAACLJ010000004.1",491535,493335,"+",,,"GQ602_003960","KAF4587267.1",560,"DUF300 domain protein"
"Un","JAACLJ010000004.1",494189,496528,"+",,,"GQ602_003961","KAF4587268.1",730,"Zn 2cys6 transcription factor protein"
"Un","JAACLJ010000004.1",497006,500199,"-",,,"GQ602_003962","KAF4587269.1",1022,"Exocyst complex component Sec5"
"Un","JAACLJ010000004.1",500666,502027,"+",,,"GQ602_003963","KAF4587270.1",377,"isocitrate dehydrogenase, subunit 2, NAD-dependent, mitochondrial"
"Un","JAACLJ010000004.1",502496,503124,"-",,,"GQ602_003964","KAF4587271.1",135,"hypothetical protein GQ602_003964"
"Un","JAACLJ010000004.1",503774,506565,"-",,,"GQ602_003965","KAF4587272.1",865,"Cyclin-like F-box"
"Un","JAACLJ010000004.1",507604,508902,"-",,,"GQ602_003966","KAF4587273.1",419,"hypothetical protein GQ602_003966"
"Un","JAACLJ010000004.1",509562,511535,"+",,,"GQ602_003967","KAF4587274.1",657,"transglutaminase-like superfamily protein"
"Un","JAACLJ010000004.1",512098,513583,"+",,,"GQ602_003968","KAF4587275.1",453,"UDP-N-acetylglucosamine-dolichyl-phosphate N-acetylglucosaminephosphotransferase"
"Un","JAACLJ010000004.1",514386,517181,"-",,,"GQ602_003969","KAF4587276.1",931,"SET domain protein"
"Un","JAACLJ010000004.1",517636,518875,"-",,,"GQ602_003970","KAF4587277.1",68,"hypothetical protein GQ602_003970"
"Un","JAACLJ010000004.1",520846,521455,"+",,,"GQ602_003971","KAF4587278.1",166,"Phosphatidylglycerol/phosphatidylinositol transfer protein"
"Un","JAACLJ010000004.1",521840,522310,"-",,,"GQ602_003972","KAF4587279.1",123,"V-type proton ATPase subunit F"
"Un","JAACLJ010000004.1",522705,524162,"+",,,"GQ602_003973","KAF4587280.1",463,"DUF2418 domain protein"
"Un","JAACLJ010000004.1",524372,530571,"+",,,"GQ602_003974","KAF4587281.1",1519,"3-isopropylmalate dehydratase"
"Un","JAACLJ010000004.1",531023,531911,"-",,,"GQ602_003975","KAF4587282.1",214,"Calcium-binding protein"
"Un","JAACLJ010000004.1",532418,533323,"-",,,"GQ602_003976","KAF4587283.1",190,"Calcium-binding protein NCS-1"
"Un","JAACLJ010000004.1",534150,536822,"-",,,"GQ602_003977","KAF4587284.1",853,"CDC45-like protein"
"Un","JAACLJ010000004.1",538329,540148,"+",,,"GQ602_003978","KAF4587285.1",570,"putative aflatoxin efflux pump AFLT"
"Un","JAACLJ010000004.1",540680,541982,"+",,,"GQ602_003979","KAF4587286.1",413,"COP9 signalosome complex subunit 6"
"Un","JAACLJ010000004.1",542373,544273,"-",,,"GQ602_003980","KAF4587287.1",597,"vacuolar protein sorting-associated protein vps17"
"Un","JAACLJ010000004.1",544738,545650,"+",,,"GQ602_003981","KAF4587288.1",285,"Protein BCP1"
"Un","JAACLJ010000004.1",545690,546658,"-",,,"GQ602_003982","KAF4587289.1",264,"Chorismate mutase, AroQ class, eukaryotic type"
"Un","JAACLJ010000004.1",547410,549556,"+",,,"GQ602_003983","KAF4587290.1",654,"Mitochondrial division protein 1"
"Un","JAACLJ010000004.1",550078,552105,"-",,,"GQ602_003984","KAF4587291.1",545,"tyrosinase 2"
"Un","JAACLJ010000004.1",553878,557360,"+",,,"GQ602_003985","KAF4587292.1",1160,"putative NRPS-like enzyme"
"Un","JAACLJ010000004.1",557925,558449,"-",,,"GQ602_003986","KAF4587293.1",174,"hypothetical protein GQ602_003986"
"Un","JAACLJ010000004.1",560396,561515,"-",,,"GQ602_003987","KAF4587294.1",333,"NmrA-like family protein"
"Un","JAACLJ010000004.1",562644,563537,"+",,,"GQ602_003988","KAF4587295.1",297,"hypothetical protein GQ602_003988"
"Un","JAACLJ010000004.1",563739,565409,"-",,,"GQ602_003989","KAF4587296.1",510,"hypothetical protein GQ602_003989"
"Un","JAACLJ010000004.1",565559,566104,"-",,,"GQ602_003990","KAF4587297.1",181,"AorFlbE-like protein"
"Un","JAACLJ010000004.1",566878,568631,"-",,,"GQ602_003991","KAF4587298.1",541,"GATA transcription factor"
"Un","JAACLJ010000004.1",569692,571401,"+",,,"GQ602_003992","KAF4587299.1",542,"Set1 complex component ash2"
"Un","JAACLJ010000004.1",571680,572910,"-",,,"GQ602_003993","KAF4587300.1",359,"RING-like domain-containing protein"
"Un","JAACLJ010000004.1",573423,574388,"-",,,"GQ602_003994","KAF4587301.1",321,"Nse1 non-SMC component of SMC5-6 complex"
"Un","JAACLJ010000004.1",575214,577380,"+",,,"GQ602_003995","KAF4587302.1",701,"transcription-silencing protein Clr2"
"Un","JAACLJ010000004.1",578142,579320,"-",,,"GQ602_003996","KAF4587303.1",320,"hypothetical protein GQ602_003996"
"Un","JAACLJ010000004.1",582346,585435,"+",,,"GQ602_003997","KAF4587304.1",1012,"F-box/WD repeat-containing protein pof10"
"Un","JAACLJ010000004.1",585974,587799,"-",,,"GQ602_003998","KAF4587305.1",528,"hypothetical protein GQ602_003998"
"Un","JAACLJ010000004.1",592449,595265,"+",,,"GQ602_003999","KAF4587306.1",863,"Eukaryotic aspartyl protease family protein"
"Un","JAACLJ010000004.1",596342,598245,"-",,,"GQ602_004000","KAF4587307.1",559,"sulfite reductase flavoprotein alpha-component"
"Un","JAACLJ010000004.1",599222,600617,"+",,,"GQ602_004001","KAF4587308.1",371,"RNP domain protein"
"Un","JAACLJ010000004.1",601302,602635,"+",,,"GQ602_004002","KAF4587309.1",379,"zinc finger protein gcs1"
"Un","JAACLJ010000004.1",602934,603827,"-",,,"GQ602_004003","KAF4587310.1",259,"electron transfer flavoprotein beta-subunit"
"Un","JAACLJ010000004.1",604295,604583,"+",,,"GQ602_004004","KAF4587311.1",69,"hypothetical protein GQ602_004004"
"Un","JAACLJ010000004.1",605926,607432,"+",,,"GQ602_004005","KAF4587312.1",459,"Carbamoyl-phosphate synthase arginine-specific small chain"
"Un","JAACLJ010000004.1",607974,609945,"-",,,"GQ602_004006","KAF4587313.1",633,"SAP domain-containing protein"
"Un","JAACLJ010000004.1",610675,611664,"-",,,"GQ602_004007","KAF4587314.1",292,"ThiJ/PfpI family protein"
"Un","JAACLJ010000004.1",612836,615922,"+",,,"GQ602_004008","KAF4587315.1",965,"hamartin"
"Un","JAACLJ010000004.1",617354,618898,"+",,,"GQ602_004009","KAF4587316.1",494,"glycoside hydrolase family 17 protein"
"Un","JAACLJ010000004.1",619356,620783,"+",,,"GQ602_004010","KAF4587317.1",410,"zinc transporter"
"Un","JAACLJ010000004.1",622827,624332,"+",,,"GQ602_004011","KAF4587318.1",501,"arrestin"
"Un","JAACLJ010000004.1",625269,627557,"+",,,"GQ602_004012","KAF4587319.1",701,"Nonaspanin (TM9SF)"
"Un","JAACLJ010000004.1",627903,630883,"+",,,"GQ602_004013","KAF4587320.1",596,"Aromatic-L-amino-acid decarboxylase"
"Un","JAACLJ010000004.1",631577,632428,"-",,,"GQ602_004014","KAF4587321.1",283,"ribokinase"
"Un","JAACLJ010000004.1",633276,635124,"-",,,"GQ602_004015","KAF4587322.1",279,"GRF zinc finger domain containing protein"
